	diet	reaction	metabolite	createdDate	updatedDate	fluxValue	g_day	mw	fullName	biggID	keggID	pubChemId	modelSeedID	miriam
glu_L	Vegan	EX_glu_L[e]	glu_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	85.2144759182953	12.45165	146.1213	L-Glutamic acid	glu__L	C00025	33032	cpd00023	http://identifiers.org/vmhmetabolite/glu_L
gly	Vegan	EX_gly[e]	gly	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	36.4512979141189	2.736275	75.0666	Glycine	gly	C00037	750	cpd00033	http://identifiers.org/vmhmetabolite/gly
urate	Vegan	EX_urate[e]	urate	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	2.79248207873045	0.469445	168.1103	Uric acid	urate	C00366	1175	cpd00300	http://identifiers.org/vmhmetabolite/urate
his_L	Vegan	EX_his_L[e]	his_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	9.22412226256907	1.431165	155.1546	L-Histidine	his__L	C00135	6274	cpd00119	http://identifiers.org/vmhmetabolite/his_L
ile_L	Vegan	EX_ile_L[e]	ile_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	19.6492187029485	2.577445	131.1729	L-Isoleucine	ile__L	C00407	6306	cpd00322	http://identifiers.org/vmhmetabolite/ile_L
leu_L	Vegan	EX_leu_L[e]	leu_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	32.4116490525101	4.25153	131.1729	L-Leucine	leu__L	C00123	6106	cpd00107	http://identifiers.org/vmhmetabolite/leu_L
lys_L	Vegan	EX_lys_L[e]	lys_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	19.6651052511796	2.894615	147.1955	L-Lysine	lys__L	C00047	5962	cpd00039	http://identifiers.org/vmhmetabolite/lys_L
met_L	Vegan	EX_met_L[e]	met_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	4.98705526994269	0.744125	149.2113	L-Methionine	met__L	C00073	6137	cpd00060	http://identifiers.org/vmhmetabolite/met_L
phe_L	Vegan	EX_phe_L[e]	phe_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	17.1645102491629	2.83539	165.1891	L-Phenylalanine	phe__L	C00079	6140	cpd01400	http://identifiers.org/vmhmetabolite/phe_L
pro_L	Vegan	EX_pro_L[e]	pro_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	33.5136214990815	3.85844	115.1305	L-Proline	pro__L	C00148	145742	cpd00129	http://identifiers.org/vmhmetabolite/pro_L
ser_L	Vegan	EX_ser_L[e]	ser_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	30.3094604187164	3.1853	105.0926	L-Serine	ser__L	C00065	5951	cpd00054	http://identifiers.org/vmhmetabolite/ser_L
thr_L	Vegan	EX_thr_L[e]	thr_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	17.5974989758158	2.0962	119.1192	L-Threonine	thr__L	C00188	6288	cpd00161	http://identifiers.org/vmhmetabolite/thr_L
trp_L	Vegan	EX_trp_L[e]	trp_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	3.10316748373854	0.633745	204.2252	L-Tryptophan	trp__L	C00078	6305	cpd00065	http://identifiers.org/vmhmetabolite/trp_L
tyr_L	Vegan	EX_tyr_L[e]	tyr_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	10.3666071522199	1.87831	181.1885	L-Tyrosine	tyr__L	C00082	6057	cpd00069	http://identifiers.org/vmhmetabolite/tyr_L
val_L	Vegan	EX_val_L[e]	val_L	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	26.4115042472532	3.09401	117.1463	L-Valine	val__L	C00183	6287	cpd00156	http://identifiers.org/vmhmetabolite/val_L
dca	Vegan	EX_dca[e]	dca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	2.28037793557858	0.39053	171.2567	Capric acid	dca	C01571	2969		http://identifiers.org/vmhmetabolite/dca
ddca	Vegan	EX_ddca[e]	ddca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	15.1433597344436	3.01822	199.3098	Dodecanoic acid	ddca	C02679	3893	cpd01741	http://identifiers.org/vmhmetabolite/ddca
ttdca	Vegan	EX_ttdca[e]	ttdca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	5.91364909857804	1.344545	227.363	Myristic acid	ttdca	C06424	11005	cpd03847	http://identifiers.org/vmhmetabolite/ttdca
ttdcea	Vegan	EX_ttdcea[e]	ttdcea	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.0296875353621147	0.00669	225.3471	9E-Tetradecenoic Acid (N-C14:1)	ttdcea		68344	cpd15298	http://identifiers.org/vmhmetabolite/ttdcea
ptdca	Vegan	EX_ptdca[e]	ptdca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.0345499557561718	0.00834	241.3896	Pentadecanoic acid	ptdca	C16537	13849		http://identifiers.org/vmhmetabolite/ptdca
hdca	Vegan	EX_hdca[e]	hdca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	32.8675443717135	8.3949	255.4161	Palmitic acid	hdca	C00249	985	cpd00214	http://identifiers.org/vmhmetabolite/hdca
hpdca	Vegan	EX_hpdca[e]	hpdca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.133739010186581	0.036035	269.4427	Heptadecanoic acid	hpdca		10465		http://identifiers.org/vmhmetabolite/hpdca
ocdca	Vegan	EX_ocdca[e]	ocdca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	7.75754199837513	2.199025	283.4693	Stearic acid	ocdca	C01530	5281	cpd01080	http://identifiers.org/vmhmetabolite/ocdca
ocdcea	Vegan	EX_ocdcea[e]	ocdcea	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	123.542280889128	34.771395	281.4534	Oleic acid	ocdcea	C00712	445639	cpd15269	http://identifiers.org/vmhmetabolite/ocdcea
lnlc	Vegan	EX_lnlc[e]	lnlc	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	69.8009393871617	19.505	279.4375	Linoleic acid	lnlc	C01595	5280450	cpd01122	http://identifiers.org/vmhmetabolite/lnlc
lnlnca	Vegan	EX_lnlnca[e]	lnlnca	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	6.23599379572687	1.73	277.4217	Alpha-Linolenic acid	lnlnca	C06427	5280934	cpd03850	http://identifiers.org/vmhmetabolite/lnlnca
strdnc	Vegan	EX_strdnc[e]	strdnc	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.0	0.0	275.4058	Stearidonic acid	strdnc	C16300	5312508		http://identifiers.org/vmhmetabolite/strdnc
arach	Vegan	EX_arach[e]	arach	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	1.25348891332087	0.39049	311.5225	Arachidic acid	arach	C06425	10467	cpd03848	http://identifiers.org/vmhmetabolite/arach
CE2510	Vegan	EX_CE2510[e]	CE2510	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	1.13771402613062	0.35213	309.5066	Eicosenoic acid	CE2510	C16526	5282768	cpd16341	http://identifiers.org/vmhmetabolite/CE2510
eidi1114ac	Vegan	EX_CE4843[e]	eidi1114ac	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.00364238658274868	0.00112	307.4907	Eicosadienoic acid		C16525	6439848		http://identifiers.org/vmhmetabolite/eidi1114ac
arachd	Vegan	EX_arachd[e]	arachd	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.00626114442515939	0.0019	303.4589	Arachidonic acid	arachd	C00219	444899	cpd00188	http://identifiers.org/vmhmetabolite/arachd
docosac	Vegan	EX_docosac[e]	docosac	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	1.26088270181957	0.428165	339.5756	Behenic acid	docosac	C08281	8215	cpd05196	http://identifiers.org/vmhmetabolite/docosac
doco13ac	Vegan	EX_doco13ac[e]	doco13ac	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.26183516574994	0.088385	337.5597	Erucic acid	doco13ac	C08316	5281116	cpd05231	http://identifiers.org/vmhmetabolite/doco13ac
adrn	Vegan	EX_adrn[e]	adrn	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.0	0.0	331.5121	Adrenic acid	adrn	C16527	5497181	cpd16342	http://identifiers.org/vmhmetabolite/adrn
clpnd	Vegan	EX_clpnd[e]	clpnd	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.0	0.0	329.4962	Docosapentaenoic acid	clpnd	C16513	5497182	cpd16301	http://identifiers.org/vmhmetabolite/clpnd
crvnc	Vegan	EX_crvnc[e]	crvnc	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.0	0.0	327.4803	Docosahexaenoic acid	crvnc	C06429	445580	cpd03852	http://identifiers.org/vmhmetabolite/crvnc
but	Vegan	EX_but[e]	but	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.177388021658561	0.01545	87.0972	Butyric acid	but	C00246	264	cpd00211	http://identifiers.org/vmhmetabolite/but
octa	Vegan	EX_octa[e]	octa	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	3.67477051887698	0.52624	143.2035	Caprylic acid	octa	C06423	379	cpd03846	http://identifiers.org/vmhmetabolite/octa
chsterol	Vegan	EX_chsterol[e]	chsterol	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.00367253884938323	0.00142	386.6535	Cholesterol	chsterol	C00187	11025495	cpd00160	http://identifiers.org/vmhmetabolite/chsterol
sbt_D	Vegan	EX_sbt_D[e]	sbt_D	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	3.93310051281263	0.7165	182.1718	Sorbitol	sbt__D	C00794	5780	cpd00588	http://identifiers.org/vmhmetabolite/sbt_D
glc_D	Vegan	EX_glc_D[e]	glc_D	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	112.061303570963	20.188505	180.1559	D-Glucose	glc__D	C00031	5793	cpd00027	http://identifiers.org/vmhmetabolite/glc_D
hdcea	Vegan	EX_hdcea[e]	hdcea	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	2.07428720486913	0.525625	253.4003	Palmitoleic acid	hdcea	C08362	445638	cpd15237	http://identifiers.org/vmhmetabolite/hdcea
lgnc	Vegan	EX_lgnc[e]	lgnc	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.441749939068974	0.1624	367.6288	Tetracosanoic acid	lgnc	C08320	11197		http://identifiers.org/vmhmetabolite/lgnc
fol	Vegan	EX_fol[e]	fol	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.000297620061332071	0.00013106875	440.3895	Folic acid	fol	C00504	6037	cpd00393	http://identifiers.org/vmhmetabolite/fol
strch1	Vegan	EX_strch1[e]	strch1	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	30.8681788841116	55.610935	1801.5619	Starch, Structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})	strch1				http://identifiers.org/vmhmetabolite/strch1
i	Vegan	EX_i[e]	i	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.0014228025222437	0.00018056	126.90447	Iodide	i	C00708	30165		http://identifiers.org/vmhmetabolite/i
starch1200	Vegan	EX_starch1200(e)	starch1200	2018-05-31T15:48:11.460268Z	2018-05-31T15:48:17.338067Z	0.285789958468973	55.610935	194586.7353	Starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)	starch1200				http://identifiers.org/vmhmetabolite/starch1200
